institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625019110,Civil Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT1S,95515,69.2179237,L,S,NT1,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625019110,Civil Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT2S,118821,59.2797111,L,S,NT2,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625019110,Civil Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LOBCS,104498,65.6692751,L,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625019110,Civil Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LSEBCS,96138,69.0979021,L,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625019110,Civil Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,PWDOPENS,198738,6.2359571,P,S,PWD,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625019110,Civil Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFOPENS,128923,54.4314351,D,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625019110,Civil Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFSEBCS,152359,42.2674623,D,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625019110,Civil Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,TFWS,62249,81.1295102,T,S,TFWS,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625019110,Civil Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,EWS,195570,9.5951969,E,S,EWS,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625019110,Civil Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT3S,100916,66.9498069,L,S,NT3,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GOPENS,37069,89.0680212,G,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GSCS,77526,75.6538462,G,S,SC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GVJS,78058,75.6075065,G,S,VJ,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT1S,52202,84.3296195,G,S,NT1,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT2S,49892,85.1002266,G,S,NT2,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT3S,44535,86.7181467,G,S,NT3,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GOBCS,48334,85.5729148,G,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GSEBCS,38847,88.5563899,G,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LOPENS,34736,89.8231024,L,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LSCS,84371,73.5570613,L,S,SC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LVJS,92749,70.5005064,L,S,VJ,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT1S,39204,88.4967904,L,S,NT1,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT2S,45489,86.5435447,L,S,NT2,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT3S,59703,81.9705913,L,S,NT3,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LOBCS,40886,87.9272878,L,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LSEBCS,35214,89.6700597,L,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,PWDOPENS,153896,40.6822054,P,S,PWD,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFOPENS,57187,82.8332926,D,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFOBCS,132228,53.2228937,D,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFSEBCS,58686,82.2162613,D,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,TFWS,31006,90.8847092,T,S,TFWS,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFRNT3S,80519,75.1620214,D,S,EFRNT3,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,"DEFRSEBC
S",57882,82.4521073,D,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625024210,Computer Science and Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,EWS,71022,78.3357644,E,S,EWS,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GOPENS,44838,86.6759630,G,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GSCS,97437,68.4702591,G,S,SC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GVJS,116414,60.4221150,G,S,VJ,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT1S,56861,82.8437868,G,S,NT1,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT2S,53510,83.9020979,G,S,NT2,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT3S,102178,66.3866132,G,S,NT3,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GOBCS,57698,82.5532062,G,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GSEBCS,50614,84.8736599,G,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LOPENS,44056,86.9194446,L,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LSCS,44293,86.7202099,L,S,SC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LVJS,109719,63.3986014,L,S,VJ,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT1S,95725,69.0979021,L,S,NT1,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LOBCS,53308,84.0359888,L,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LSEBCS,44882,86.6751751,L,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,PWDOPENS,129642,54.1537389,P,S,PWD,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFOPENS,108678,63.6512871,D,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,TFWS,42800,87.3181818,T,S,TFWS,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625037210,Electronics and Telecommunication Engg,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,EWS,103038,66.2972028,E,S,EWS,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GOPENS,72665,77.5384615,G,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GSCS,145348,45.9816283,G,S,SC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT1S,96489,68.9620341,G,S,NT1,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT2S,101628,66.4263323,G,S,NT2,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GOBCS,86425,72.7429418,G,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GSEBCS,79199,75.2405919,G,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LOPENS,47693,85.8501253,L,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LSCS,115712,60.6344780,L,S,SC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT2S,101347,66.9039004,L,S,NT2,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LOBCS,82780,73.7482517,L,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LSEBCS,56567,82.8811189,L,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFOPENS,154701,40.0432529,D,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,TFWS,38841,88.5563899,T,S,TFWS,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFROBCS,176584,25.4741362,D,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,EWS,155368,39.9024730,E,S,EWS,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625050710,Chemical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LVJS,107262,64.3453843,L,S,VJ,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GOPENS,70564,78.4242636,G,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GSCS,119131,59.1762367,G,S,SC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GVJS,159830,37.1950556,G,S,VJ,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT1S,91018,71.0971787,G,S,NT1,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT2S,80285,75.1716925,G,S,NT2,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT3S,104371,65.6692751,G,S,NT3,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GOBCS,94555,69.4936445,G,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GSEBCS,76702,76.2716859,G,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LOPENS,75145,76.8973331,L,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LSCS,129590,54.1537389,L,S,SC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LVJS,135009,51.1762787,L,S,VJ,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT1S,110097,63.2914656,L,S,NT1,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT2S,86678,72.6730266,L,S,NT2,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LOBCS,86549,72.7429418,L,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LSEBCS,83206,73.6345056,L,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFOPENS,98412,68.2382408,D,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,TFWS,52882,84.1131441,T,S,TFWS,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,EWS,137744,50.3223138,E,S,EWS,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625061210,Mechanical Engineering,Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT3S,160821,36.1811489,L,S,NT3,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GOPENS,40122,88.0840044,G,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GSCS,82731,73.7482517,G,S,SC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GVJS,84404,73.4722277,G,S,VJ,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT1S,52811,84.1131441,G,S,NT1,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT2S,47691,85.8501253,G,S,NT2,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT3S,61606,81.2846613,G,S,NT3,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GOBCS,49255,85.2053352,G,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GSEBCS,41591,87.6831328,G,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LOPENS,36406,89.2739334,L,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LSCS,92103,70.6189283,L,S,SC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT1S,73885,77.1296846,L,S,NT1,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT2S,36980,89.1256809,L,S,NT2,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LNT3S,112446,62.1365556,L,S,NT3,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LOBCS,43847,86.9651776,L,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,LSEBCS,39407,88.3176594,L,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,PWDOPENS,158027,39.2302050,P,S,PWD,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFOPENS,49629,85.1139120,D,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFSCS,132064,53.2228937,D,S,SC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFOBCS,168503,32.0008834,D,S,OBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,DEFSEBCS,92267,70.5072010,D,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,TFWS,32948,90.3099038,T,S,TFWS,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,"DEFRSEBC
S",69654,78.6137148,D,S,SEBC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,EWS,76651,76.2716859,E,S,EWS,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091210,Computer Science and Engineering(Data Science),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GOPENS,50085,85.0571556,G,S,OPEN,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091210,Computer Science and Engineering(Data Science),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GSCS,95562,69.2179237,G,S,SC,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091210,Computer Science and Engineering(Data Science),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GSTS,166703,32.4837011,G,S,ST,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091210,Computer Science and Engineering(Data Science),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GVJS,90897,71.1730870,G,S,VJ,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091210,Computer Science and Engineering(Data Science),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT1S,61852,81.1967017,G,S,NT1,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091210,Computer Science and Engineering(Data Science),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT2S,57821,82.4521073,G,S,NT2,B.Tech,2025,1
'06250,"D.Y. Patil College of Engineering and Technology, Kolhapur",'0625091210,Computer Science and Engineering(Data Science),Un-Aided Autonomous Home University : Autonomous Institute,Autonomous Institute,GNT3S,85328,73.2612864,G,S,NT3,B.Tech,2025,1
